age,capital-gain,capital-loss,hours-per-week,workclass_n,education_n,marital-status_n,occupation_n,relationship_n,race_n,gender_n,native-country_n,income_n
51,0,0,38,3,11,0,8,4,4,0,38,0
25,0,0,40,5,15,4,7,3,4,1,38,0
19,0,0,45,3,11,4,5,3,4,1,38,0
47,0,0,45,3,15,2,4,0,4,1,38,0
59,0,0,40,1,11,5,11,4,2,0,38,0
34,0,0,40,3,9,2,4,0,4,1,38,1
40,0,0,60,3,15,5,4,4,4,0,38,0
42,0,0,45,3,11,0,7,1,4,1,38,0
28,0,0,17,7,11,2,0,5,4,0,15,0
37,0,0,60,3,12,2,4,0,4,1,38,1
51,0,0,38,4,7,2,12,0,4,1,38,1
25,0,0,36,3,11,4,1,3,4,1,38,0
31,0,0,40,0,11,2,1,5,4,0,38,1
37,0,0,44,3,11,2,8,0,4,1,38,1
42,0,0,45,3,7,2,12,0,4,1,38,1
29,0,0,40,7,9,4,0,1,4,1,38,0
35,0,0,50,3,15,0,12,1,4,1,38,0
51,0,0,47,3,9,2,12,0,4,1,38,1
22,0,0,36,7,15,4,0,3,4,1,38,0
49,0,1485,40,3,15,2,3,0,4,1,38,1
26,0,0,16,3,9,4,10,1,1,1,23,0
56,0,0,46,1,11,0,1,1,4,0,38,0
52,0,0,45,3,15,2,10,0,4,1,38,1
61,0,0,4,5,12,2,3,0,4,1,38,0
47,0,0,40,6,9,0,4,1,4,0,38,1
52,0,0,40,3,8,2,3,0,4,1,38,0
30,0,0,40,3,11,0,3,4,4,0,38,0
43,99999,0,55,4,15,2,12,0,4,1,38,1
35,0,0,40,3,15,2,14,0,1,1,38,0
17,0,0,40,7,2,4,0,3,4,1,38,0
42,0,1887,40,3,11,2,3,0,4,1,38,1
26,0,0,35,3,15,3,3,2,2,0,5,0
58,0,0,40,1,11,2,5,0,4,1,38,0
66,5556,0,40,3,15,2,12,0,4,1,38,1
30,0,0,60,3,11,2,11,0,4,1,38,1
46,0,0,40,3,15,5,1,4,4,0,38,0
45,0,1902,35,3,15,2,1,5,4,0,38,1
57,0,0,40,3,11,4,12,4,4,0,38,0
25,0,0,40,3,9,4,4,3,4,1,38,0
21,0,0,10,6,15,4,13,3,4,0,38,0
37,0,1669,55,3,11,0,3,1,4,1,38,0
45,0,0,30,1,12,0,10,1,4,0,38,0
61,0,0,5,7,10,6,0,1,4,0,38,0
39,0,0,40,3,11,4,3,3,4,1,38,0
42,0,0,53,3,11,2,1,5,4,0,38,0
20,0,0,40,3,11,4,7,3,4,0,38,0
23,0,0,16,3,11,4,11,3,2,1,38,0
25,0,0,40,3,9,4,13,3,4,1,38,0
47,0,0,40,3,4,4,9,3,4,0,7,0
24,0,0,45,3,11,4,12,3,4,1,38,0
20,0,0,15,7,15,4,0,3,1,0,38,0
35,0,0,70,3,11,4,3,1,4,1,38,0
44,0,0,38,1,11,2,8,5,2,0,22,1
47,0,0,50,6,15,2,10,0,4,1,38,0
28,0,0,40,6,1,5,1,4,1,0,18,0
41,0,0,60,1,12,0,10,4,4,0,38,0
31,0,0,40,3,11,4,1,1,4,0,38,0
27,0,0,25,3,12,4,4,1,4,0,38,0
47,5013,0,40,3,8,2,3,0,4,1,38,0
44,0,0,40,3,11,4,12,1,1,0,38,0
61,0,0,40,3,15,4,9,1,4,0,38,0
42,0,0,40,0,15,0,1,2,4,0,32,0
46,0,0,28,3,11,4,8,1,4,0,38,0
46,0,0,50,3,9,2,4,0,4,1,38,1
54,0,0,38,1,12,6,10,4,4,0,38,0
49,0,0,40,3,11,6,13,4,4,1,38,0
56,0,0,40,1,15,6,1,4,4,0,38,0
52,0,0,40,3,12,0,10,3,4,0,38,0
34,0,0,40,3,11,2,14,0,4,1,32,0
25,0,0,40,5,11,2,3,0,4,1,38,0
18,0,0,40,3,1,4,10,3,4,0,38,0
58,0,0,40,3,11,2,7,0,4,1,38,0
31,0,0,40,6,9,0,10,1,4,1,38,0
29,0,0,55,3,15,2,3,0,4,1,38,0
28,0,0,40,3,1,4,7,1,2,1,38,0
30,0,0,48,3,15,4,1,1,4,1,38,0
21,0,0,30,7,15,4,0,3,4,1,38,0
44,0,1887,35,3,12,2,10,0,4,1,38,1
75,0,0,70,3,0,6,9,1,4,0,38,0
66,0,0,40,7,1,2,0,0,4,1,38,0
26,0,0,40,3,15,2,3,0,2,1,38,0
33,0,0,50,4,9,2,12,0,4,1,38,1
57,15024,0,65,4,12,2,12,0,4,1,38,1
47,0,0,55,5,4,2,12,0,4,1,21,1
41,7298,0,40,3,11,2,4,0,4,1,38,1
21,0,0,37,3,15,4,8,1,4,0,38,0
17,0,0,17,3,1,4,3,3,4,1,38,0
61,0,0,55,7,9,2,0,0,4,1,38,0
47,0,0,8,7,11,2,0,5,4,0,38,1
22,0,0,15,3,15,4,8,3,2,0,38,0
47,0,0,40,3,11,2,12,0,4,1,38,0
45,0,0,40,3,9,2,4,0,4,1,38,1
32,0,0,50,5,8,0,12,4,4,1,38,0
59,0,0,30,3,0,5,9,1,2,0,38,0
38,0,0,50,3,11,2,3,0,4,1,38,0
33,0,0,40,3,11,5,11,3,4,0,38,0
41,0,0,40,3,11,2,7,0,4,1,38,0
51,0,0,40,3,6,2,14,0,4,1,38,0
42,0,0,48,3,11,2,12,0,4,1,38,0
27,0,0,40,3,9,2,10,5,4,0,38,1
60,0,0,45,3,15,2,3,0,4,1,38,0
64,0,0,35,1,11,0,1,1,4,0,38,0
37,0,0,40,3,7,2,7,0,4,1,38,1
54,0,0,45,5,9,2,4,0,4,1,38,1
36,0,0,50,3,7,2,4,5,4,0,38,1
34,0,0,40,3,9,2,10,0,4,1,38,1
41,0,0,5,5,12,0,12,4,4,1,38,1
35,0,0,75,5,5,2,5,0,4,1,38,0
63,0,0,68,4,12,2,12,0,4,1,38,1
46,0,0,40,3,11,0,3,2,4,1,38,0
47,0,0,40,5,12,0,10,1,4,1,38,0
24,0,0,65,3,9,4,7,1,4,1,38,0
29,0,0,30,3,15,4,12,1,4,1,38,0
74,0,0,18,0,15,6,14,1,4,0,38,0
50,0,0,70,3,1,2,14,0,4,1,38,1
22,0,0,40,3,15,4,1,1,4,0,38,0
48,0,0,40,3,2,5,1,3,2,0,38,0
30,0,0,40,3,6,2,6,2,4,1,25,0
32,0,0,40,3,9,2,12,0,4,1,38,0
39,0,0,40,3,11,2,7,0,4,1,38,0
49,0,0,40,3,15,2,3,0,4,1,38,1
25,0,0,40,3,9,4,1,3,4,0,38,0
50,0,0,40,3,9,2,1,5,4,0,38,1
44,0,0,40,3,11,2,14,0,4,1,38,0
65,6767,0,60,3,8,2,5,0,4,1,38,0
28,0,0,60,0,7,2,1,0,4,1,38,0
55,0,0,40,3,9,6,1,4,4,0,38,0
49,0,0,50,1,9,4,10,3,4,0,38,0
31,0,0,12,3,11,5,4,4,4,0,38,0
47,0,0,40,3,11,2,7,5,2,0,38,1
45,0,0,40,3,11,2,14,0,4,1,38,1
35,0,0,40,3,11,4,8,1,2,0,38,0
34,0,0,60,5,9,2,12,0,1,1,34,0
49,0,0,40,1,11,6,11,1,2,1,38,0
39,0,0,35,7,15,0,0,1,4,0,38,0
27,0,0,42,3,11,4,8,1,4,0,38,0
42,0,0,40,3,11,2,6,0,4,1,38,0
60,0,0,30,7,4,2,0,0,4,1,38,1
64,1055,0,40,5,11,4,8,1,4,1,38,0
33,0,0,48,3,15,2,12,0,4,1,38,1
23,0,0,40,3,15,4,1,1,4,0,38,0
45,0,0,50,3,12,2,4,0,4,1,38,1
34,0,0,40,3,11,4,7,4,2,0,38,0
53,0,0,37,3,11,0,12,1,4,0,25,0
22,0,0,30,3,0,4,3,1,4,1,38,0
57,0,0,35,6,11,5,8,1,4,0,38,0
20,0,0,8,7,15,4,0,3,4,0,38,0
23,0,0,40,3,5,4,3,3,2,1,38,0
31,0,0,40,3,1,4,14,4,4,1,38,0
23,0,0,22,6,9,4,13,1,4,1,38,0
30,0,0,40,3,11,5,1,4,4,0,38,0
32,0,0,50,1,9,5,10,1,4,0,38,1
42,0,0,40,3,7,2,1,5,2,0,38,1
51,0,0,40,3,5,2,14,0,4,1,4,0
59,15024,0,40,5,9,2,12,0,4,1,38,1
36,0,0,40,3,9,4,4,3,4,0,38,0
45,0,0,40,3,11,4,12,1,2,1,38,0
35,0,0,50,3,8,2,12,0,4,1,10,1
33,0,0,40,3,5,2,7,0,4,1,38,0
43,0,0,40,3,8,0,10,4,4,0,38,0
60,0,0,40,3,11,2,13,5,4,0,38,1
37,0,0,55,6,9,2,10,0,4,1,38,1
35,0,0,40,3,15,4,13,4,4,0,38,0
36,0,0,52,3,15,2,1,0,4,1,38,0
38,0,1977,50,0,14,2,10,0,4,1,38,1
54,0,0,40,3,5,2,3,0,4,1,38,0
51,0,0,40,3,8,2,6,0,4,1,38,1
45,0,0,45,3,7,2,3,0,4,1,38,1
63,0,0,40,0,15,0,4,4,4,0,38,0
51,0,0,40,3,15,2,3,0,4,1,38,1
58,0,0,18,5,12,0,12,1,4,1,38,0
64,0,0,40,1,11,0,1,1,4,0,38,0
20,0,0,40,3,15,4,6,3,4,1,38,0
44,0,0,40,0,9,2,1,0,1,1,29,1
39,0,0,48,3,9,0,4,4,4,0,38,0
45,0,0,40,6,15,4,1,4,4,0,38,0
44,0,0,55,3,10,2,1,0,4,1,38,1
22,0,0,40,0,15,4,4,1,4,0,38,0
63,0,0,40,4,11,2,4,0,4,1,38,1
26,0,0,40,3,8,5,8,1,2,1,38,0
42,0,0,45,5,9,2,5,0,4,1,38,0
20,0,0,25,3,11,4,8,3,4,0,38,0
29,7298,0,40,3,12,2,12,0,4,1,38,1
38,0,1741,40,1,9,4,4,4,1,1,39,0
25,0,0,40,3,11,4,14,3,4,1,38,0
27,0,0,50,3,9,2,3,2,4,1,38,0
46,0,0,40,3,8,0,1,1,4,0,38,0
31,0,0,60,3,15,0,3,1,4,1,38,0
24,0,0,35,3,8,4,4,3,4,1,38,0
43,0,0,50,3,15,2,12,0,4,1,38,1
23,0,0,21,3,2,4,7,3,4,1,25,0
32,0,0,37,1,11,4,14,4,2,0,38,0
44,0,0,40,3,11,2,3,0,4,1,30,0
40,0,0,40,5,9,2,12,0,4,1,38,0
38,0,0,40,3,11,0,3,4,4,1,38,0
23,0,0,40,3,8,4,7,1,4,1,38,0
19,0,1602,10,3,15,4,12,3,4,0,38,0
41,0,0,40,3,15,2,12,0,4,1,38,0
48,0,0,40,3,11,2,3,0,4,1,38,0
23,0,1902,40,3,15,2,7,0,4,1,38,0
47,0,0,35,3,7,6,8,3,4,0,38,0
42,0,0,40,3,11,2,3,0,4,1,38,0
17,0,0,10,3,0,4,12,2,4,0,38,0
29,0,0,70,1,14,4,10,1,4,0,38,0
21,0,0,20,6,15,4,10,1,4,0,38,0
18,0,0,27,7,1,4,0,3,4,1,38,0
31,0,0,40,3,11,2,8,0,4,1,25,1
27,0,0,40,1,9,4,10,4,4,0,38,0
29,0,0,40,3,10,4,10,1,4,1,1,0
23,0,0,45,3,9,4,12,1,4,0,38,0
41,0,0,55,3,12,2,10,0,1,1,35,1
46,0,0,35,1,9,2,10,0,4,1,38,1
34,0,0,25,3,15,2,11,2,2,0,13,0
42,0,0,24,5,11,2,3,0,4,1,38,0
18,0,1719,15,3,11,4,6,3,4,0,38,0
46,0,0,37,3,11,0,3,1,4,1,38,0
18,0,0,15,7,1,4,0,3,4,1,38,0
52,0,0,40,3,15,2,3,0,4,1,38,1
56,0,0,40,3,11,0,3,4,4,0,38,0
21,0,0,40,3,8,4,7,3,4,1,38,0
22,0,0,20,5,11,4,3,2,4,1,38,0
31,0,0,45,3,9,0,1,4,4,0,38,0
41,0,0,60,5,11,2,8,0,4,1,38,0
25,0,0,40,3,15,5,1,4,4,0,38,0
43,0,0,60,5,9,0,4,1,4,1,38,0
45,0,0,40,3,11,5,12,1,4,0,38,0
26,0,0,60,3,15,0,13,1,4,1,38,0
90,0,0,35,3,15,4,8,1,1,1,38,0
45,0,1902,40,3,9,2,12,0,4,1,38,1
30,0,0,40,3,9,2,8,5,4,0,38,1
42,0,0,40,3,15,2,3,0,4,1,38,0
20,0,0,35,3,15,4,6,3,4,1,38,0
53,7688,0,40,3,9,2,10,0,4,1,38,1
64,0,0,38,6,11,6,1,1,4,0,38,0
56,0,0,20,3,5,6,14,1,4,1,38,0
42,0,0,40,3,15,3,10,1,4,1,38,1
26,0,0,40,3,9,2,12,5,4,0,38,1
31,0,0,40,1,7,4,1,3,0,0,38,0
40,0,0,40,3,9,2,1,5,4,0,38,0
58,0,0,40,3,15,6,3,1,4,1,38,0
41,0,0,40,3,9,2,4,0,4,1,38,0
58,0,0,47,4,11,4,12,1,4,1,38,0
62,0,0,60,6,12,2,10,0,4,1,38,1
65,99999,0,60,4,9,2,12,0,4,1,38,1
40,0,0,40,3,15,4,3,1,4,1,38,0
45,0,0,40,1,15,2,11,0,4,1,38,1
22,0,0,55,3,11,4,3,3,4,1,38,0
23,0,0,20,7,15,4,0,3,1,1,2,0
63,0,0,50,0,12,2,4,0,4,1,38,1
39,0,1887,50,3,9,2,4,0,4,1,38,1
37,0,0,40,3,15,6,3,4,4,1,38,0
25,0,0,40,7,9,3,0,1,4,1,1,0
56,0,0,50,3,1,2,5,0,4,1,38,0
32,0,0,50,3,15,0,12,1,4,1,38,0
53,0,1887,40,0,15,2,4,5,1,0,29,1
32,0,0,40,3,8,0,10,1,4,1,38,0
23,7688,0,60,5,1,2,14,0,4,1,38,1
35,0,0,90,3,1,5,14,1,4,1,38,0
51,0,1887,65,3,15,2,4,0,4,1,38,1
19,0,0,20,3,15,4,1,3,4,0,38,0
41,0,0,40,3,1,3,7,1,4,1,12,0
22,0,0,25,3,0,4,14,3,4,1,38,0
23,0,0,40,3,11,4,13,3,4,0,38,0
36,0,0,40,3,12,2,4,0,1,1,35,1
27,0,0,25,7,15,0,0,1,4,0,38,0
45,0,0,40,3,8,2,3,0,4,1,1,0
23,0,0,25,5,11,4,5,1,4,1,25,0
21,0,0,40,3,1,4,8,4,2,0,38,0
44,15024,0,40,3,12,2,4,0,4,1,38,1
29,0,0,40,3,9,2,12,0,4,1,38,1
36,0,0,60,5,8,2,13,0,4,1,38,0
18,594,0,40,3,6,4,6,3,4,1,38,0
62,0,0,40,5,2,2,3,0,4,1,38,1
25,0,0,40,0,15,4,4,1,2,1,38,0
34,0,0,45,3,7,0,4,1,4,0,38,0
31,14344,0,50,3,9,4,4,1,4,0,38,1
37,15024,0,40,3,9,2,4,0,4,1,38,1
33,0,0,40,3,9,2,5,0,4,1,8,0
22,0,0,30,7,15,4,0,3,4,0,38,0
28,0,0,30,3,7,2,12,0,4,1,38,0
22,0,0,25,7,15,5,0,3,4,1,38,0
47,0,0,40,3,11,2,8,0,4,1,38,1
67,0,419,3,7,1,2,0,0,4,1,38,0
20,0,0,40,7,0,4,0,3,4,1,38,0
34,0,0,70,3,9,2,4,0,4,1,38,0
26,99999,0,60,3,14,2,10,0,4,1,38,1
36,7298,0,44,3,15,2,3,0,4,1,38,1
28,0,0,40,3,11,4,6,3,4,1,38,0
22,0,0,40,3,11,4,14,3,2,1,38,0
47,0,0,35,3,15,5,8,1,2,0,38,0
33,0,0,45,3,8,4,1,1,4,1,38,0
34,4787,0,40,4,12,5,10,1,4,0,38,1
25,0,0,40,3,11,4,3,3,4,1,38,0
37,3781,0,50,3,6,2,6,0,4,1,25,0
36,0,0,40,6,11,2,11,0,4,1,38,0
61,0,0,30,1,9,5,10,1,4,1,38,0
74,3471,0,40,7,6,2,0,0,4,1,38,0
57,0,0,40,3,15,2,3,0,4,1,30,0
55,0,0,40,3,10,4,10,1,4,1,8,0
20,0,0,40,3,11,0,12,1,2,0,38,0
43,0,0,44,3,11,4,12,1,2,0,38,0
54,0,0,40,3,11,2,7,0,4,1,8,1
25,0,0,40,3,15,5,1,4,4,0,38,0
42,0,1408,40,3,15,0,4,1,4,1,38,0
23,0,0,35,7,15,4,0,1,4,0,38,0
17,0,0,10,3,1,4,3,3,4,1,38,0
39,0,1590,40,7,11,4,0,1,4,1,38,0
63,0,0,40,3,5,3,8,4,0,0,38,0
19,0,0,30,3,15,4,4,3,4,0,38,0
56,15024,0,50,4,9,2,12,0,4,1,38,1
33,0,0,45,5,9,2,12,0,4,1,38,1
37,0,0,50,3,9,2,5,0,4,1,38,0
27,0,0,45,3,5,2,14,0,4,1,38,0
36,0,0,40,1,9,2,1,0,4,1,38,0
30,0,0,65,4,11,2,4,0,4,1,1,1
22,0,0,55,3,9,4,10,1,4,1,38,0
35,0,1579,40,3,15,2,6,0,4,1,38,0
20,0,0,45,3,11,4,6,1,4,1,38,0
18,0,0,40,3,15,4,12,3,4,0,38,0
25,0,1741,40,3,2,4,7,1,4,1,38,0
53,0,1564,54,3,12,4,10,1,4,0,38,1
21,0,0,40,7,15,4,0,3,4,0,38,0
19,0,0,35,3,11,4,12,3,4,0,38,0
34,0,0,30,3,11,0,7,1,4,1,38,0
32,0,0,40,6,15,4,1,1,2,0,38,0
20,0,0,40,3,15,4,7,3,0,1,38,0
70,0,0,25,3,5,2,8,0,4,1,38,0
57,0,0,40,3,9,2,4,0,4,1,38,1
54,3137,0,50,3,15,2,12,0,4,1,38,0
34,0,0,40,3,8,2,7,0,4,1,38,0
48,0,0,40,3,15,2,4,0,4,1,38,1
42,0,0,40,3,1,2,8,5,4,0,38,0
45,3325,0,40,3,11,4,1,1,4,1,38,0
27,0,0,40,3,15,4,8,3,4,1,38,0
51,0,0,40,3,0,2,8,0,4,1,25,0
36,0,0,65,1,15,0,1,4,4,0,38,0
33,0,0,40,3,15,4,4,3,1,1,29,0
50,0,0,40,3,15,4,5,1,4,1,38,0
44,0,2547,50,3,9,0,4,4,4,1,38,1
39,0,0,40,1,12,2,10,0,4,1,38,1
55,0,0,25,5,6,2,5,0,4,1,38,0
24,0,0,40,3,15,4,1,3,4,0,38,0
35,0,0,40,3,11,4,12,1,4,1,38,0
32,0,0,40,5,2,2,3,0,4,1,38,0
66,0,2174,40,7,9,2,0,0,4,1,38,1
68,0,2206,30,3,11,6,1,1,4,0,38,0
29,0,0,60,3,1,2,14,0,4,1,38,0
24,0,0,40,5,9,4,12,1,4,1,38,0
61,0,0,40,3,6,2,7,0,4,1,38,0
34,0,0,44,3,11,2,7,0,4,1,38,1
55,0,2415,35,4,14,2,10,0,4,1,11,1
20,0,0,36,7,15,4,0,3,4,1,38,0
41,0,0,40,3,11,4,12,3,4,0,38,0
36,0,0,84,5,11,2,5,0,4,1,38,0
60,7298,0,40,3,11,2,3,0,4,1,38,1
61,0,0,52,5,11,2,3,0,4,1,38,1
35,0,0,35,3,14,2,12,0,1,1,2,0
42,0,0,50,6,9,2,4,0,4,1,38,1
26,0,0,40,3,9,4,13,1,4,1,38,0
44,0,0,40,1,15,4,8,4,2,0,38,0
31,0,0,25,6,12,4,1,1,4,1,38,0
39,0,0,40,6,11,4,8,1,2,1,38,0
20,0,0,24,3,15,4,13,3,4,0,38,0
32,0,0,40,4,15,2,3,0,4,1,38,0
32,0,0,40,5,11,2,12,0,4,1,38,0
61,0,0,20,3,6,2,7,0,2,1,37,0
54,0,0,40,1,15,0,1,4,4,0,38,0
23,0,0,40,3,7,4,3,2,4,1,38,0
19,0,0,3,3,11,4,12,3,4,1,38,0
31,0,0,40,3,15,2,10,0,0,1,38,0
35,0,0,40,3,4,2,6,0,4,1,25,0
29,0,0,25,3,11,0,8,1,4,0,38,0
29,0,0,40,1,11,4,11,1,2,0,38,0
25,0,0,25,3,0,5,8,3,4,0,38,0
46,0,0,40,3,9,0,12,1,4,0,38,0
35,0,0,30,3,8,4,8,4,4,0,38,0
20,0,0,40,3,0,4,12,1,3,1,38,0
24,0,0,40,5,11,2,1,5,4,0,38,0
48,0,0,37,3,11,0,1,4,4,0,38,0
37,0,0,40,3,11,0,7,1,4,0,38,0
60,0,0,40,5,11,2,12,0,4,1,38,0
39,0,0,40,3,11,2,3,0,4,1,38,0
29,0,0,38,1,15,5,1,4,4,0,38,0
31,0,0,20,5,8,0,3,3,4,1,38,0
38,4386,0,40,3,8,2,3,0,4,1,38,1
26,0,0,40,5,7,4,3,1,4,1,38,0
64,15024,0,40,3,9,2,4,0,4,1,38,1
46,0,0,40,3,8,0,11,1,2,1,38,0
69,0,0,8,7,11,2,0,0,4,1,38,0
39,3103,0,44,3,11,2,12,0,4,1,38,1
48,0,0,55,3,11,0,7,1,4,0,38,0
46,0,0,40,3,11,0,12,2,4,0,38,0
42,0,1590,40,3,9,0,12,1,4,1,38,0
39,0,0,54,5,11,2,12,5,2,0,5,1
50,0,0,40,0,12,2,13,0,4,1,38,1
24,0,0,40,3,9,4,10,1,4,0,38,0
30,0,0,40,3,8,2,13,2,4,0,1,1
39,0,2415,60,4,9,2,12,0,4,1,38,1
29,0,0,40,5,11,2,3,0,4,1,38,0
23,0,0,38,3,1,4,14,3,4,0,38,0
21,0,0,40,7,8,4,0,1,4,1,38,0
32,0,0,40,3,0,5,3,1,4,1,38,0
69,3818,0,30,4,9,2,7,0,4,1,38,0
55,0,0,40,3,11,5,6,4,4,1,38,0
41,0,0,50,3,15,2,12,0,4,1,38,0
44,7688,0,52,4,9,2,4,0,4,1,38,1
18,0,0,40,3,1,4,1,1,4,1,38,0
74,0,0,10,5,9,2,4,0,4,1,38,0
40,0,0,40,3,10,2,10,0,4,1,38,1
27,0,0,40,3,11,2,3,0,4,1,38,0
75,1409,0,5,7,6,2,0,0,2,1,38,0
55,0,0,40,3,11,0,1,1,4,0,38,0
52,0,0,40,5,5,2,3,0,0,1,38,0
54,0,0,48,3,15,0,12,4,4,0,38,0
36,0,0,48,3,11,0,3,4,4,1,38,0
76,0,0,8,7,15,2,0,0,4,1,38,0
26,0,0,40,3,11,4,6,3,4,0,38,0
18,0,0,20,3,1,4,3,3,4,1,38,0
38,0,0,50,3,11,0,4,1,4,1,38,0
50,7298,0,40,3,9,2,14,0,4,1,38,1
19,0,0,25,7,15,4,0,3,4,0,38,0
32,0,0,60,3,15,2,4,0,4,1,38,1
57,0,0,40,3,9,2,12,0,4,1,38,1
20,0,0,40,3,11,4,11,3,2,1,38,0
27,0,0,40,3,15,4,1,1,4,0,38,0
31,0,1980,60,5,9,3,4,1,4,1,38,0
60,0,0,40,3,4,0,7,1,4,0,32,0
52,0,0,50,3,11,0,3,4,4,0,38,0
61,0,0,40,3,5,2,14,0,4,1,38,0
57,0,0,55,5,11,6,3,1,4,1,38,1
19,0,0,40,7,15,4,0,3,4,1,38,0
59,0,0,25,5,14,2,12,0,4,1,38,0
34,0,0,45,5,11,4,3,1,4,1,38,1
31,0,0,50,3,7,2,3,1,1,1,38,1
42,0,0,35,3,11,0,11,1,2,1,38,0
70,0,0,6,3,15,4,1,1,4,0,38,0
47,0,0,40,3,9,2,1,0,1,1,38,1
47,3942,0,40,7,11,2,0,0,4,1,38,0
29,0,0,45,3,15,2,14,0,4,1,38,1
27,0,0,40,3,1,4,6,2,2,1,38,0
25,0,0,40,3,2,2,8,5,4,0,38,0
51,5178,0,60,3,9,2,4,0,4,1,38,1
28,0,0,40,3,11,4,8,3,2,0,38,0
35,0,0,40,3,9,2,3,0,4,1,38,0
36,0,0,60,5,15,2,3,0,4,1,38,1
54,0,0,40,7,12,4,0,1,4,0,38,0
46,0,0,40,3,8,2,3,0,4,1,38,0
52,0,0,35,3,8,5,8,4,4,0,38,0
65,0,0,40,3,5,2,7,0,4,1,38,0
43,0,0,40,3,8,0,7,1,4,1,38,0
41,0,0,40,1,11,0,10,4,1,0,38,0
34,0,1741,45,3,9,4,4,2,4,0,38,0
47,0,0,30,5,9,2,4,0,4,1,38,0
49,0,0,56,0,12,4,4,1,4,1,38,1
21,0,0,25,3,15,4,8,1,4,0,38,0
20,0,0,25,3,15,4,8,1,4,0,38,0
18,0,0,40,1,2,4,11,3,4,1,38,0
27,0,0,40,3,15,4,12,1,2,1,38,0
34,0,0,50,5,11,2,3,0,4,1,38,0
38,0,0,40,3,15,0,1,4,4,0,38,0
24,0,0,40,3,11,4,1,1,4,1,38,0
34,0,0,65,3,15,4,12,1,4,1,38,0
47,0,0,50,3,11,2,7,0,4,1,38,1
27,0,0,40,0,11,5,4,4,2,0,38,0
63,0,0,8,3,8,6,1,4,4,0,38,0
34,0,0,40,3,15,2,1,0,2,1,38,1
25,0,0,50,3,15,3,12,1,4,1,38,0
54,914,0,40,3,11,6,7,4,4,1,38,0
19,0,0,35,7,15,4,0,3,4,0,38,0
35,0,0,50,3,11,0,12,1,4,0,38,0
24,0,0,70,3,15,2,14,0,4,1,38,1
26,0,0,35,3,15,4,1,3,1,0,38,0
59,0,0,40,1,8,0,1,1,4,0,38,0
43,0,0,40,3,10,3,10,1,4,0,38,0
20,0,0,40,3,15,4,8,3,4,0,38,0
41,0,0,40,3,11,2,5,0,4,1,38,0
51,0,0,40,3,15,2,12,0,4,1,38,0
27,0,0,40,3,11,4,1,4,3,0,38,0
36,0,0,40,3,11,2,4,0,4,1,38,0
25,0,0,60,3,15,4,5,3,4,1,38,0
55,0,0,50,3,9,2,12,0,4,1,38,1
22,0,0,21,1,15,4,10,1,4,0,38,0
58,4064,0,40,6,10,2,10,0,1,1,18,0
43,4064,0,15,3,15,2,1,5,4,0,38,0
39,0,0,20,3,8,2,1,5,4,0,38,1
40,0,0,40,3,6,4,7,4,2,0,13,0
46,0,0,45,3,11,0,4,1,4,1,38,0
54,0,0,20,0,11,4,1,4,4,0,38,0
19,0,0,30,3,15,4,12,3,2,1,38,0
24,0,0,40,3,11,2,1,0,4,1,38,0
53,0,0,40,7,11,2,0,0,4,1,38,0
24,0,0,13,6,12,4,10,1,4,1,38,0
29,0,0,65,5,11,4,5,3,4,1,38,0
56,7688,0,50,4,15,2,4,0,4,1,38,1
54,0,0,40,7,11,2,0,0,4,1,38,1
21,0,0,30,7,15,4,0,1,4,0,38,0
34,0,0,40,3,6,5,3,1,4,1,38,0
56,0,0,40,3,1,0,7,1,4,0,38,0
34,7688,0,50,3,9,2,10,0,4,1,38,1
19,0,0,40,3,0,4,12,4,2,0,38,0
32,0,0,65,4,11,2,12,0,4,1,38,1
48,0,0,52,3,11,0,1,4,4,0,38,0
67,0,0,40,7,12,2,0,0,2,1,38,1
47,0,0,25,3,11,2,14,0,4,1,38,0
52,0,0,60,3,11,2,14,0,4,1,38,1
40,0,0,40,3,3,3,7,4,4,0,5,0
28,0,0,50,3,0,2,3,0,4,1,38,0
41,7298,0,50,3,9,2,4,0,4,1,38,1
57,0,0,40,3,3,0,3,4,4,1,31,0
51,0,0,40,3,11,0,1,1,4,0,38,0
26,0,0,35,7,1,4,0,1,4,0,10,0
36,0,0,45,3,9,2,10,0,1,1,38,0
33,0,0,50,3,15,2,4,0,4,1,38,1
46,0,0,45,3,9,2,3,0,4,1,38,1
50,0,0,40,3,11,0,1,2,1,0,29,0
33,0,0,40,3,15,3,3,1,4,1,38,0
77,401,0,20,5,11,4,7,1,4,1,38,0
39,8614,0,52,3,12,4,4,1,2,1,38,1
67,0,0,3,7,11,6,0,4,4,1,38,0
35,0,0,24,3,7,0,6,4,4,0,38,0
23,0,0,40,3,0,4,3,3,2,0,38,0
37,8614,0,45,3,8,0,10,1,4,0,38,1
41,0,0,50,3,11,2,14,0,4,1,38,1
60,0,0,35,3,7,2,1,0,4,1,38,1
32,0,0,55,3,9,4,1,1,4,1,38,0
56,0,0,40,0,11,2,14,0,0,1,38,0
45,0,0,40,6,8,0,13,4,4,0,38,0
24,0,0,45,3,11,0,4,1,4,0,38,1
18,0,0,27,3,0,4,6,3,4,1,38,0
31,0,0,40,3,11,2,8,0,3,1,38,0
21,0,0,50,7,15,4,0,3,4,1,38,0
45,0,1977,55,3,9,2,4,0,4,1,38,1
23,0,0,40,3,15,4,8,1,4,0,38,0
